path,class,detected,score,box,action
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_6AF47FEE-3F19-41AA-B2E2-B04163E4379A.jpg,3.5mm-M,yes,0.786,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_77730308-DFC9-48B5-8D7C-DA07504BE671.jpg,3.5mm-M,yes,0.655,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_7777E94E-F5FB-47D1-862B-E6C64A2E0210.jpg,3.5mm-M,yes,0.896,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_9BA33FA9-00CC-4151-809D-BE5D219FC940.jpg,3.5mm-M,yes,0.516,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_A35E3FEF-DD98-49E5-8BB5-F03567C8C42D.jpg,3.5mm-M,yes,0.961,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_B693C664-F1B5-4FC6-93BA-243B14169A72.jpg,3.5mm-M,yes,0.623,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_B944492C-D727-4F80-B36D-C37AAADD1934.jpg,3.5mm-M,yes,0.927,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_BF914A29-2A2B-47C5-A627-8DA939FE273E.jpg,3.5mm-M,yes,0.442,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_C2273F48-F7DD-4531-B66A-596CE1F62477.jpg,3.5mm-M,yes,0.644,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_C42CD6C0-1757-4BA9-8A4A-E124B2309E6D.jpg,3.5mm-M,yes,0.960,0|0|3024|4032,cropped
data/labeled/embedder/3.5mm-M/photo_2026-05-16_CAP_EF220C18-AA64-45A0-91C6-BDFE9025D455.jpg,3.5mm-M,yes,0.439,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-14_CAP1511591774824838522.jpg,SMA-F,yes,0.798,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-14_CAP3494688802190116891.jpg,SMA-F,yes,0.612,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-14_CAP3724271828459851535.jpg,SMA-F,yes,0.883,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-14_CAP4668778447477978846.jpg,SMA-F,yes,0.429,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-14_CAP5990207904647986266.jpg,SMA-F,yes,0.494,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-14_CAP6543931486305077352.jpg,SMA-F,yes,0.763,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-14_CAP6878316296622793539.jpg,SMA-F,yes,0.924,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-14_CAP7592323265542398985.jpg,SMA-F,yes,0.400,0|0|3060|4080,cropped_lowconf
data/labeled/embedder/SMA-F/photo_2026-05-14_CAP8288555329996475139.jpg,SMA-F,yes,0.883,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-14_CAP8510282733092395282.jpg,SMA-F,yes,0.847,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-14_CAP8787888936074593802.jpg,SMA-F,yes,0.941,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-14_CAP9168157568798351458.jpg,SMA-F,yes,0.965,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP1647020759502170192.jpg,SMA-F,yes,0.841,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP2161948830733421919.jpg,SMA-F,yes,0.945,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP2224079048142270632.jpg,SMA-F,yes,0.630,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP3236388720477365408.jpg,SMA-F,yes,0.916,0|0|3060|3814,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP3300825716659525985.jpg,SMA-F,yes,0.965,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP3359189538649418076.jpg,SMA-F,yes,0.962,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP3531815939349001417.jpg,SMA-F,yes,0.971,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP3600979987959589201.jpg,SMA-F,yes,0.968,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP3698632324191431673.jpg,SMA-F,yes,0.798,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP5593488151885422067.jpg,SMA-F,yes,0.972,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP5832016501310347187.jpg,SMA-F,yes,0.947,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP678346358547344433.jpg,SMA-F,yes,0.943,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP7291648166681913508.jpg,SMA-F,yes,0.755,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP8248516047689355949.jpg,SMA-F,yes,0.918,0|0|3060|4080,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_03F46E01-8A21-459B-9D5C-53AE6662DC60.jpg,SMA-F,yes,0.816,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_05D77D1C-20C2-46A3-92D8-5A06471BDDFB.jpg,SMA-F,yes,0.891,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_079484A1-8FB3-479A-A5D7-39D12E12070E.jpg,SMA-F,yes,0.900,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_0FF25615-CF03-46DD-B057-72577B90CA8E.jpg,SMA-F,yes,0.568,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_1A052B32-A3FC-4D27-93C4-9F79051D3B76.jpg,SMA-F,yes,0.950,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_1F4DA947-2573-47C1-9982-3CB16129822C.jpg,SMA-F,yes,0.817,0|594|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_2534FDD5-A8E7-454B-8306-22EF061CC3F3.jpg,SMA-F,yes,0.872,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_35D1DC50-20F9-40E1-B154-F8216B046D7F.jpg,SMA-F,yes,0.597,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_3E8CF47F-7EB4-415E-8005-4AFE955DADA8.jpg,SMA-F,yes,0.930,0|940|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_40ECA518-5935-414A-B23A-9D0FF87538D7.jpg,SMA-F,yes,0.890,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_420064E8-9FEA-49A0-B8A0-B2995E53D6E1.jpg,SMA-F,yes,0.974,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_4A546DB8-0B8C-475A-934C-65C88DCDA3D4.jpg,SMA-F,yes,0.637,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_55268730-F765-44F9-82C7-E55D94EDD0A6.jpg,SMA-F,yes,0.870,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_58903718-B87A-4B70-9BE3-2D7978BF0466.jpg,SMA-F,yes,0.679,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_6E9F6328-5178-44DD-9A2E-3F1F7AC5F282.jpg,SMA-F,yes,0.537,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_7777F02E-999C-4C9F-8A64-4F06BF466C40.jpg,SMA-F,yes,0.567,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_7789E19F-7BFC-44B5-9154-CA7E72D4ED61.jpg,SMA-F,yes,0.696,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_9446CBBD-AC4C-4741-836B-AF5F9AAED1C3.jpg,SMA-F,yes,0.946,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_9585115C-8806-4C65-960F-53EA3D82AA2C.jpg,SMA-F,yes,0.513,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_97367A5D-4DCE-49B2-ABE2-0717826DD9D8.jpg,SMA-F,yes,0.488,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_980F0E2C-4090-4579-9A7F-6B4C6B373E2A.jpg,SMA-F,yes,0.865,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_9E592839-67A6-4D35-A677-DE5F7863E57F.jpg,SMA-F,yes,0.560,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_B2ADA6E0-6D60-436B-BF71-2B511F091C33.jpg,SMA-F,yes,0.901,0|870|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_B3E15DFE-10A5-4F4A-86FE-A3A13A340E41.jpg,SMA-F,yes,0.758,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_D52F68C1-499F-4347-9A8F-98AB4F4E94CE.jpg,SMA-F,yes,0.973,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_F062C792-C316-4FCB-B474-66BE1089AFAB.jpg,SMA-F,yes,0.550,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_F14BF1E6-7F74-468A-BECE-F941D0E424A8.jpg,SMA-F,yes,0.956,0|0|3024|4032,cropped
data/labeled/embedder/SMA-F/photo_2026-05-16_CAP_F3F23A92-4A84-4434-A386-0A2389BAB7D6.jpg,SMA-F,yes,0.726,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP1083963664233658672.jpg,SMA-M,yes,0.978,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP1594037685873405774.jpg,SMA-M,yes,0.980,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP1611323884294833965.jpg,SMA-M,yes,0.911,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP181415252241864615.jpg,SMA-M,yes,0.933,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP3504264536022888273.jpg,SMA-M,yes,0.974,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP3555662549109629642.jpg,SMA-M,yes,0.692,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP3877711119380082089.jpg,SMA-M,yes,0.919,0|0|3060|3823,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP3971479582270088711.jpg,SMA-M,yes,0.754,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP4479407867748585721.jpg,SMA-M,yes,0.693,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP4721904796372703367.jpg,SMA-M,yes,0.941,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP5366148335770473615.jpg,SMA-M,yes,0.643,0|3256|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP554527864568085528.jpg,SMA-M,yes,0.781,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP592307969729426630.jpg,SMA-M,yes,0.983,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP7120696040128046406.jpg,SMA-M,yes,0.745,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP7731014657836587848.jpg,SMA-M,yes,0.834,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP789342146712241247.jpg,SMA-M,yes,0.982,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP7981161211430841729.jpg,SMA-M,yes,0.562,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP8050631874705406795.jpg,SMA-M,yes,0.706,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP81745970125367046.jpg,SMA-M,yes,0.887,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP8641466850146838762.jpg,SMA-M,yes,0.499,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP8685820277857958415.jpg,SMA-M,yes,0.970,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP9220915331066641416.jpg,SMA-M,yes,0.893,0|0|3060|4080,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_02A4E1EA-C076-4E41-9D72-DDFB28455088.jpg,SMA-M,yes,0.750,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_1CD9BD57-B4AD-427A-9777-0ADF1BE96B25.jpg,SMA-M,yes,0.927,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_2B7E6A28-CC05-4DBB-A68A-AF7CB5E6365A.jpg,SMA-M,yes,0.791,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_2F8B3B16-5420-48A7-99FC-EDF607A8527B.jpg,SMA-M,yes,0.981,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_3101FB2E-8AB4-4A78-9A3F-72538D37C9FE.jpg,SMA-M,yes,0.619,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_39631D1F-DC03-4766-BA7A-D1E69669CAB2.jpg,SMA-M,yes,0.932,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_4A792482-9F91-4293-9970-1E3019813815.jpg,SMA-M,yes,0.409,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_58CDF643-7EE8-493C-80A9-671197014482.jpg,SMA-M,yes,0.976,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_5B6172F2-066E-4695-BB0D-974772059765.jpg,SMA-M,yes,0.708,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_5ED4A965-043E-45DF-B6A4-77E456D09076.jpg,SMA-M,yes,0.901,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_67ABAF25-232C-4096-A98D-64F1D74C0794.jpg,SMA-M,yes,0.935,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_98077C59-A6E3-416A-8CAB-978F96EB9BE0.jpg,SMA-M,yes,0.819,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_9831F57B-F695-49C4-8241-E9BEE2FBCDCD.jpg,SMA-M,yes,0.367,0|0|3024|4032,cropped_lowconf
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_A0BB70F7-215A-437C-8747-0AFE857D13F0.jpg,SMA-M,yes,0.403,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_A86EA173-054E-49B7-A63E-C0D4DA79E903.jpg,SMA-M,yes,0.966,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_C207274F-A3F0-44FE-BC35-ED9F881A43C1.jpg,SMA-M,yes,0.830,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_D3A75F05-EF45-4D2F-B966-650AD6B60469.jpg,SMA-M,yes,0.612,0|0|3024|4032,cropped
data/labeled/embedder/SMA-M/photo_2026-05-16_CAP_EC3EE34C-33F6-41E9-AB46-E802C5A70FF4.jpg,SMA-M,yes,0.682,0|0|3024|4032,cropped
